Author,Date,Text
hoo 🌱✨,28/10/2021 23:33,"THIS PICTURE???? its now both my phone n ipads lockscreen, chrome wallpaper, my laptops lockscreen. BONTEN&gt;&gt;&gt;&gt;&gt; https://t.co/yOkQErMv64"
Ms.KikiPowers,28/10/2021 23:33,The way the s*am cams are getting to the point where my phone will buzz for 15 minutes continuously with a different number from a different state each time until the Unknown caller comes through and they all stop
NBA 🏀 Leverage🛅,28/10/2021 23:33,@abujastreets This Exactly what am bordered with right now oh 😭 I've got 30k to change my phone or use it for flexing during weekend abeg make una hep😖😭
harrison,28/10/2021 23:33,hello internet this is sarah from the harrison phone because they forget how to use the internet and i am the only pne who remembers helloooooooo https://t.co/kDdBS4bIZP
ClearTelecomUS,28/10/2021 23:33,"1500 (1K5) minutes Prepaid Phone Calling Card for US
https://t.co/xk7CdlU2ot

#payphone_calling_card
#calling_card
#prepaid_calling_card https://t.co/S7nCTJ13KU"
r. (NEW ACCOUNT),28/10/2021 23:33,I CAN FINALLY PUT MY PHONE NUMBER MY R€STR¡CT€D ERA IS OVER
Sandiaaaa 🇭🇹,28/10/2021 23:33,Y’all be going out sad over these dudes &amp; they be in the next bitch phone ready to eat ass .. pls shit on these niggas
BigFish🦈🦈,28/10/2021 23:33,When the phone doesn't have Wizkid MIL album 🚩🚩🚩🚩🚩🚩
r,28/10/2021 23:33,sometimes I like to watch my phone ring … makes me feel better 🥰
Slimothy🖤🔜Eating ass @ HiJinx,28/10/2021 23:33,"@NapsPartTime I’m highly considering one next time I get a phone, I wish I could do like a trial to try it before I Buy it for like a week"
EllieBadellie,28/10/2021 23:33,"@Bethink_RBX Bethink, someone here suggested to put an update for trading to prevent hacking. Like both players would need to put in a special code that will be sent to email, or phone to approve the trade. That way hackers won't be able to just trade thi"
david mccarthy,28/10/2021 23:33,@adrianmelbourne @DaveyDogs @PatsKarvelas @abcnews Watching on my phone . So glad for that lol
Max,28/10/2021 23:33,So I'm getting my phone taken away and I don't have my laptop atm so I might be offline for a bit. Tell my friends hi from me!
de⁷ ☾,28/10/2021 23:33,Show me pictures on your phone that have your energy w/o using pictures of yourself 🤯 https://t.co/gRDPqw2hh5 https://t.co/dDI3QLytdH
neriann,28/10/2021 23:33,Re Morrison govt last minute phone call to Macron and the different transcripts. Dutton claims Macron is making political capital prior to next election. We all know Morrison is trying to do the same thing. We know how fake govts can be prior to elections Mr Dutton. #auspol
🐿🦊🐰🐻🐧,28/10/2021 23:33,I need a new phone 🙃
Lyall Johnson,28/10/2021 23:33,"Join our Discord channel. Become a community member for platform updates, giveaways and much more!

Find your Discord ID through account options (on PC) or use the profile button (on mobile). Your ID must include the # and numbers included.

https://t.co/GPYhMdI7o3"
Hollyhood🏚🖤,28/10/2021 23:33,phone be on dnd for a few months… in dat mode..
Ingrid Harrison,28/10/2021 23:33,I’ll get beaten around the head but I was appalled at the low level of questioning about GladysB &amp; McGuire’s personal life. Surely the phone intercepts were sufficient to get what she'd done? She's incriminated herself. Did we really need to know the rest? #auspol #ICACnsw
JoeShow,28/10/2021 23:33,"@whoajack1 @Cernovich @CityofQuincy @AOC No gallows2send U2.
Cant kick 70mil jerks OUT
Traded:1SCAR on ya phone.
Media thee ENEMY.
DJT SAYS WHAT U SEE.
I hate u&amp;u hate me.
Maga gets:insult ppl&amp;post media. WEAPON&amp;DEFENSE.
EXECUTIONER JUDGE&amp;"
Allana Linn,28/10/2021 23:33,"With said job, I got a work phone.  The only time this phone has gone off is for Chris, who also works there, texting me information I needed."
234ℝ𝕒𝕕𝕚𝕠 🌍,28/10/2021 23:33,"Now Playing on 234Radio, Enrique Iglesias - Hero.

Listen live on https://t.co/xo6W0s15UQ

Download 234Radio mobile app on iOS and Android."
Sean of the Dead,28/10/2021 23:33,@Cybrwulf1201 I see you went with T-iamat Mobile.
Barb E. Dahl,28/10/2021 23:33,If u ever think it’s ok to give my phone a ring pls fuckin think again
ClearPathGPS Fleet Tracking,28/10/2021 23:33,"Want to join a great team? We're looking for our next mobile product manager! If you enjoy being part of a company culture that's customer-centric, hard-working, and fun, ClearPathGPS is ready for you! https://t.co/9nGFV0mupl https://t.co/XhD2mQEUdJ"
Navigating The Chaos,28/10/2021 23:33,"@hypo_awareness Tell them you're prone to fainting so they let you lie down.   Eat first.  Be very well hydrated.  Distract yourself with your phone.

But honestly, unless they need to take some enormous # of samples, the small amount of blood they take i"
Matthew A. Combatti,28/10/2021 23:33,"@tempelorg Check this out

https://t.co/ZpIzQ8skdi"
Joshua,28/10/2021 23:33,@FrederickLaly @Elady17rbx @model8197 It's on bolth my mobile and laptop
Pretty and Petty 😜,28/10/2021 23:33,"Phone rings 
Me: Hello?
Geeshun: Ma!
Me: Hey stinky! Hey bae!
Bae: I just wanted him to hear yo voice, he been asking abt you the past 2hrs 
Me:Video call me so he can see my face
...
Geeshun: Hey ma!
Me: Hey Bae! You miss me? Mommy be home soon
Geeshun: Eat!
Me: Well damn son 🤦‍♀️"
daisy,28/10/2021 23:33,now she’s so grown she wears makeup and has a phone and has a social life that doesn’t include me 😵‍💫
Tina will pull for Tao,28/10/2021 23:33,"@Kid0ntheStreet @SilverMightX @realgavinquinn @pn5425322 @Estelar_L @CoinersTakingLs every fridge I ever seen does that, it just beeps if the door is opened for longer than a minute or so, why the hell would you need internet for that, you don't need to r"
𝑀𝓈. ꪀⅈᥴꪮꪶꫀ,28/10/2021 23:33,"Love Twitter 🤎

 I be having a lot of shit I'd generally pop off on here to get it out of my head but my phone screen time has been so limited. Smh"
Ask Lyft,28/10/2021 23:33,"@Edwarmulfo Hey there, we're sorry to hear about this experience. Would you please DM us the phone number, the email address, and the full name associated with your Lyft account? We certainly want to take a further look into this ride request. https://t.c"
MorgzTheeMenace ✨,28/10/2021 23:33,I was just on the phone with my sister for like 4hrs. I love that girl 🥺
c-lo,28/10/2021 23:33,"@BlackDahilA8 I don't use my phone unless I'm sitting usually, I've never broken a single phone. My brother breaks all of his haha"
lyanide,28/10/2021 23:33,bro new fnaf looks like a mobile game https://t.co/uHRh8qKcY3
mathces.xtz,28/10/2021 23:33,"@NFTAnderson Hello HENesis, Behind The Sound On Comments! lets check 🎚 https://t.co/UQunwpCRN4"
Rachel Neugarten,28/10/2021 23:33,I just deleted the Facebook and Instagram apps from my phone. Tips on how to continue to procrastinate? #DeleteFacebook
Clay Thomas,28/10/2021 23:33,"Love NIL deals, but this seems dusty as hell. Bill needs to be getting his players NICE cars haha https://t.co/gMesRN1dyI"
T-Mobile Help,28/10/2021 23:33,"@GodWorthFItin4 Hey there, we are working around the clock to deliver you the best speeds. Check out these troubleshooting steps https://t.co/TvEwvV4R3V. If you need any assistance, please don't hesitate to send us a DM. ^JorgeGarcia"
AyeMazn AF,28/10/2021 23:33,On the phone with Linda  as she tells me to story on how  she slapped a lady French lady in Paris 😭😭😭
special needs crusader,28/10/2021 23:33,Massive Asian guy next to me in the gym is just holding his phone 2 inches from his face watching k pop videos and dancing along in between sets
Jay,28/10/2021 23:33,@iamlonniece When you finially find a good video and your phone is on 1%
Paul Gruyters,28/10/2021 23:33,@LesStonehouse Dutton's onto the phone call from France already. Some one get him a bowl of snails quick!  Viva La France!🐌
Jordan Rosenblum,28/10/2021 23:33,@MattThiessenNT I lost my office phone in a budget cut over a decade ago.
KeyKey $,28/10/2021 23:33,"@KeboJolieRose Yes, I did both colors on my personal and work phone. Hopefully, I’ll win something 🤞🏾"
Sargex99,28/10/2021 23:33,Day 57! and still no word as to why @PlayStation @sony #stole my account over a phone number change. I want answers. #gamers #GamersUnite #Videogame #Videogames @yosp #PlayStation5 #playstationnetwork #Sony #Help #idontknowwhattodoanymore I'm give up hope and thousands of dollars
Tony Ortiz  🇩🇴,28/10/2021 23:33,Winning is at your fingertips. Literally. Play your first lottery ticket on your phone for FREE by signing up for @Jackpocket with my link! Promise to share that jackpot with me? https://t.co/1VaibKRzSM
Bo,28/10/2021 23:33,@AZATHLETICS it’s a real shame how mobile ticketing used to be free but now that it is the only option for tickets you attached a fee to it. Just selfish and greedy
Geeks Tech Tweets,28/10/2021 23:33,Google Fi is getting end-to-end encrypted phone calls https://t.co/iZiKE0dlSH #Tech #TechNews #Trending https://t.co/4d3eMxmtkf
la reina👑,28/10/2021 23:33,Got Jr a new phone but I refused to get him a better phone than mine so he got an iPhone12😅
Chad,28/10/2021 23:33,@ESPNPlusHelp why can’t i cast a livestream to my tv by casting or airplay. I can watch it on my phone but not on my tv? Getting ready to cancel…
Euro Journal - English News,28/10/2021 23:33,Google makes waitlists for Pixel 6 Pro because it can’t keep the phone in stock https://t.co/TrJtwX3iQg
🎃spoogy🎃| NSFW/18+ DNI/SRS,28/10/2021 23:33,oh my therapist has my phone number now and can see my fucking FNF pfp oh no https://t.co/CAHFXtVSh6 https://t.co/msuuRVZm8x
sergioarizav.eth,28/10/2021 23:33,"@hyperloot_ @discord When I click on the ""accept invitation"" it says ""you can't accept this invitation"". I'm going to try from my phone later to see if it's something with my laptop https://t.co/OlQeLCOo0F"
🍓,28/10/2021 23:33,this is fucking terrifying and disgusting i cant believe they just put them in the situation where they feel targeted and stalked even on their own PHONE
Madame Tastemaker,28/10/2021 23:33,@PGangSIR You sure it’s not there? Or maybe restart your phone. I’ve been linking anything I can in my damn stories lol
X Æ A-Xii Ketchum,28/10/2021 23:33,"@SoIorio It’s as harmful as using your phone, just can’t use it for extended periods of time."
solo | BLM,28/10/2021 23:33,@thejftt @BlackSpetznatz Give me your phone NOW https://t.co/jl5QigfV9c
TSU Smart Center,28/10/2021 23:33,@DrNKArrighi Make sure your phone is fully charged. 📱
Fal,28/10/2021 23:33,"@romoyac @AllieRX @videogamesaslit @SEGAbits No one is saying to buy a gameboy, the point is if someone has a phone then they can emulate games. No one has said he should have a console or a gameboy."
sebas🇳🇵,28/10/2021 23:33,im at the point where i dont even have to charge my phone at night😫
lee *pinned tweet/bio link*,28/10/2021 23:33,"which just doesn’t work well w my brain. i don’t do great accruing information over the phone. zoom is fine, phones just don’t work for me. idk why. still, not her fault, just The Situation"
e1,28/10/2021 23:33,"here are accs that sell phone #'s. remember, only block &amp; don't mass email so kq's inbox doesn't get flooded w/ the same thing! https://t.co/tNxOsbeERT"
CAROL 🥩💐,28/10/2021 23:33,@simpforcordelia btw what language is ur phone?
Starr Wilson,28/10/2021 23:33,@YoureAllDunces Above-A New Privacy Phone Solution Pt 2 w/ Ramiro Romani 10/10/21 https://t.co/6Zp1UvXT2k
Pond Sage,28/10/2021 23:33,telling the bank person whose been spamming my phone number to have a nice day because their work must be very hard
Michael Biesecker,28/10/2021 23:33,"Burr’s Brother-in-Law Called Stock Broker, One Minute After Getting Off Phone With Senator https://t.co/JsPziaiko4"
⟠Palis⟠🐍,28/10/2021 23:33,"Phone case in Ghar’s dox, grail confirmed 😍😍 https://t.co/77KCfiIa6B"
Jenna Coco,28/10/2021 23:33,Hey @ESPNFANSUPPORT  why isn’t my ESPN app letting me switch to the Bruins broadcast but my phone does? It gives me the option but when I click on it goes right back to Carolina https://t.co/rNaVvr829d
virginatlantic,28/10/2021 23:33,@JoSamSteve Hello Jolyon. I am sorry to hear that you were unable to get through to us by phone. Can you please DM us your booking details so we can look into this for you? ^Stacey
mathces.xtz,28/10/2021 23:33,"@FCJNFT Hello HENesis, Behind The Sound On Comments! lets check 🎚 https://t.co/UQunwpCRN4"
Origosis,28/10/2021 23:33,"@BestBuySupport Wow guys. Your Total Tech support is garbage. Not one of your reps has any idea how to assist me. And I have been transferred through 3 chats, made to call 2 numbers, and transferred 3 times on the phone!"
Alb,28/10/2021 23:33,I don't care about owning a cell phone. I want to be left alone forever.
"brenesha 🤚🏾 ,",28/10/2021 23:33,Phone so dry only messages I’m getting is from my daughter teacher 🤣
Coinbase Support,28/10/2021 23:33,"@alwaysinjest Hi there!  Thanks for reaching out. If you're having trouble with a Coinbase mobile app, first try closing and reopening the app. If that doesn't fix the issue, try restarting your phone and make sure your internet connection is strong."
Lisa McIntosh🤪,28/10/2021 23:33,The amount of phone calls I get a day is ridiculous.
Spooky Ven 📝 COMMISSIONS CLOSED,28/10/2021 23:33,@SamMchenry3 I wish youtube mobile had ad blocker
𝕵𝖊𝖘𝖘𝖎𝖈𝖆 ❤️‍🔥,28/10/2021 23:33,"Shoutout to youtube for teaching me how to work my new phone, I feel like a baby boomer rn lmao"
Leel,28/10/2021 23:33,My uncle just gave this lady at the gas station the wrong number and he the one said “put my number in yo phone”😂
Brüte Squäd🇻🇪🏴‍☠️,28/10/2021 23:33,"""Windows 10 needs to update, your phone needs an update, you need to update -""

Why don't I update my foot up your ass? https://t.co/OuRo1kdvgw"
Andy Carl,28/10/2021 23:33,"@askparamount Thanks replying a week after I was trying to watch a live game, I already tried what the link says to do for mobile devices and it didn’t work, next time I’ll be sure to DM you when the issue undoubtedly happens again, shouldn’t have t"
